chr gene skat skato nvar 
15 C2CD4A 0.841504415831538 0.485401226722973 4 1.87162065505981
22 SCARF2 0.356395625224074 0.485524956603094 6 2.00021266937256
5 ANKRD55 0.333204868044206 0.485554349471532 6 1.32022786140442
5 ITGA1 0.652960650916208 0.485876682479172 6 2.1350109577179
14 OXA1L 0.521312544638558 0.48591217130799 7 1.91319155693054
5 IRGM 0.485994991189596 0.485994991189596 1 1.80897235870361
11 APBB1 0.795789197600159 0.48606503669231 3 1.35770344734192
19 WDR88 0.712350132343527 0.486087433920968 2 1.19242453575134
5 KLHL3 0.355260130925892 0.486153516074251 2 1.89071702957153
9 FAM214B 0.36918556324775 0.486198974892178 5 1.96561479568481
5 MSH3 0.331322932255353 0.486254705650819 4 1.66616773605347
17 PFAS 0.3176399669743 0.486378761681436 11 1.83343315124512
16 TAF1C 0.392780658630138 0.486530695865047 14 2.127516746521
9 CTNNAL1 0.99744688491385 0.486565795476805 5 1.40163516998291
3 TTC21A 0.441457154032333 0.486587314307966 7 1.98638725280762
11 HPS5 0.829224794888891 0.48665321799021 11 2.01397013664246
20 RTEL1-TNFRSF6B 0.322300738592079 0.486684543249841 11 2.12989330291748
16 NUP93 0.325946747303304 0.486732560179512 6 1.6299192905426
19 FPR3 0.709152372894219 0.486771001773117 2 1.9362154006958
2 GNLY 0.81062199978223 0.486785466576988 4 2.09476161003113
3 RAD54L2 0.329632909456337 0.486805707513674 7 1.91920161247253
19 ICAM3 0.341205172752487 0.486811805670496 5 1.95094966888428
19 NLRP5 0.305143768338181 0.486863980184465 18 1.57200717926025
12 AACS 0.32820296299218 0.486962793886782 7 2.03614664077759
17 PTRF 0.487048404251871 0.487048404251871 1 1.22765016555786
12 CDK4 0.347288475855465 0.487076940796612 2 1.93458485603333
3 PDIA5 0.719289356889039 0.487147223805276 2 1.51051425933838
3 USP4 0.343500581732688 0.487180988479361 5 1.28747391700745
1 ANGPTL3 0.707354755430835 0.487181875837042 2 1.15522289276123
7 AEBP1 0.552766790687982 0.487259180848168 7 2.00401282310486
9 TEK 1 0.487360770563621 5 1.28544235229492
6 TEAD3 0.364051739155636 0.487387480333024 2 1.12360692024231
10 ERCC6 0.323103445270698 0.487440597502759 9 1.79668545722961
16 CCDC78 0.33159737724267 0.487521243720281 6 2.06498718261719
11 NLRX1 0.536334998010438 0.487522337083605 10 1.38999176025391
5 SLC35A4 0.349383047415154 0.487642309609127 4 1.90788173675537
9 PMPCA 0.338143993045821 0.487648502511841 5 1.58858823776245
13 FNDC3A 0.334871451714956 0.487658821965251 5 1.77703309059143
15 ADAMTS7 0.305021521628694 0.487680279571276 27 1.87986922264099
17 HSPB9 0.839918773443752 0.487765336577841 2 1.16330146789551
14 TTLL5 0.849454191661372 0.487913665323814 6 2.15365505218506
12 SLC6A15 0.457979653152476 0.487920184356587 2 1.98159623146057
19 B3GNT3 0.529674351487853 0.48795053933303 3 1.55580496788025
2 EIF5B 0.335191433884644 0.487984050018141 4 1.89155864715576
2 RGPD4 0.902258158912511 0.488004437323342 8 1.35443449020386
6 NRSN1 0.488039927410092 0.488039927410092 1 1.7841808795929
4 GABRA4 0.488098033556167 0.488098033556167 1 1.92254543304443
12 SLCO1B3 0.321055558691908 0.488156970239544 8 1.97399139404297
12 ALDH1L2 0.332460279546555 0.488243714424119 5 1.9050989151001
11 OR52E2 0.71847198000624 0.488383918869132 2 1.61249947547913
19 ATP13A1 1 0.488546748732836 8 1.99423861503601
7 RBM33 0.321175385688911 0.488560745357211 10 1.9512734413147
2 MAP3K19 0.314650712964266 0.488576838200723 12 1.38155436515808
19 ZNF416 1 0.488635809027734 3 1.15030431747437
17 SHISA6 0.361072211413353 0.488715232826349 2 1.84760189056396
3 GRM2 0.480654450049611 0.48873378555714 5 1.96422719955444
11 NUP98 0.69048089364386 0.488761561439434 2 1.96649742126465
1 TP53BP2 1 0.488792050758572 8 1.867032289505
1 MARK1 0.341010460969444 0.488835480459547 3 1.24298024177551
10 ADD3 0.643288314571744 0.488941389951644 2 1.89519739151001
1 PSRC1 0.633232200905446 0.489070943173843 4 1.4436092376709
6 MTRF1L 0.489133518154934 0.489133518154934 1 1.2182137966156
20 PLCB4 0.359737672322367 0.489251372958957 3 1.95627427101135
17 TMC8 0.627267486364373 0.489285128371896 7 1.17822504043579
11 OR5M10 0.343005931732785 0.489552481965063 3 1.6325671672821
7 C7orf49 0.350485245740293 0.489572683438939 2 1.90036225318909
7 MACC1 0.339775269913456 0.489648727992863 4 1.81937384605408
7 SVOPL 0.327312051077871 0.489653236288529 7 1.72517156600952
2 KLHL29 0.33497914064909 0.489780781950177 6 1.94579386711121
11 OR6Q1 0.365753596097476 0.4899609630506 2 1.87388825416565
5 TCERG1 0.351882329952949 0.490029862542463 2 1.2502110004425
14 TRDC 0.490046189512979 0.490046189512979 1 1.18123388290405
5 NIPBL 0.346171160571227 0.49036640787546 5 1.81941866874695
19 ZNF578 0.331604263617983 0.490622174000959 7 2.07587265968323
7 OR2A2 0.71407529965682 0.490710021115097 2 1.94288086891174
16 KARS 0.33655543285747 0.490721942733777 3 1.99496006965637
17 MNT 0.346044357710143 0.490902806808299 4 1.91759181022644
4 AMBN 0.357234728237302 0.491184548574456 4 1.90764355659485
9 SHB 0.377977052476502 0.491225985414725 2 1.82400798797607
10 IFIT1 0.491306549902569 0.491306549902569 1 1.84528589248657
10 TRDMT1 0.491306549902569 0.491306549902569 1 1.74501085281372
11 MS4A6A 0.491306549902569 0.491306549902569 1 1.86037564277649
14 GEMIN2 0.491306549902569 0.491306549902569 1 1.59324431419373
17 CCL14 0.491306549902569 0.491306549902569 1 1.85902881622314
17 PIRT 0.491306549902569 0.491306549902569 1 2.14943170547485
19 ZNF146 0.491306549902569 0.491306549902569 1 1.85177421569824
20 TMEM189 0.491306549902569 0.491306549902569 1 1.48683047294617
2 SLC9A4 0.491306549902569 0.491306549902569 1 1.87035322189331
5 GCNT4 0.491306549902569 0.491306549902569 1 1.13346576690674
10 GPRIN2 0.428900889964865 0.491324409479434 2 1.85670566558838
19 PPP2R1A 0.346677755336678 0.491499597249838 3 2.03957176208496
20 ARHGAP40 0.399074454352468 0.491576688552549 5 1.96332478523254
5 PCDHGA8 0.317848085578459 0.491688922394125 15 1.69481468200684
3 TKT 0.592689302591703 0.491816263172862 7 1.2379949092865
14 C14orf79 0.345418339762045 0.491945765081668 4 1.37956762313843
16 MTSS1L 0.388769301900486 0.492085908759025 3 1.16565465927124
8 TEX15 0.317853162095638 0.492365166866438 15 2.13491272926331
19 KISS1R 0.712377061969212 0.49237154994482 2 1.91246724128723
11 MUC5AC 0.550349504297807 0.4925224321483 5 1.48892450332642
2 GEN1 0.704826834041033 0.492685488520159 3 2.53003692626953
9 FAM163B 0.492758324934823 0.492758324934823 1 1.76217484474182
17 SARM1 0.415201382921966 0.492762139458231 3 1.87145209312439
12 TMEM19 0.363233372105682 0.492771465845716 2 1.85758447647095
4 KLHL5 1 0.492789591459568 5 1.95729398727417
11 PACSIN3 0.710751758976814 0.492855831368178 2 1.80878043174744
18 CNDP2 0.657410944866231 0.492922627319425 2 1.13975858688354
3 SSUH2 0.706502277265163 0.492991660400007 7 1.99533271789551
11 SIDT2 0.332696776359403 0.493100229012275 5 1.29508543014526
16 RGS11 0.329284135915777 0.493244061675923 9 1.95749092102051
12 KRT79 0.955521435432981 0.493251938805107 6 2.54841542243958
19 ANO8 0.3512437795594 0.493282920729019 4 1.47675466537476
3 TCTA 0.493495779767834 0.493495779767834 1 1.49443507194519
7 TRGV3 0.710657008583695 0.493536646243207 3 1.89579486846924
1 OVGP1 0.338992416227862 0.493568304581563 3 1.91337776184082
12 DTX1 0.378934223187409 0.493581929145481 2 1.33052515983582
3 HTR1F 0.733713416054252 0.493615614824595 2 1.87656331062317
12 CAMKK2 0.346851481774983 0.493767254728727 4 1.66716742515564
14 GPHN 0.357353016171427 0.494294769030674 4 1.95213842391968
4 GALNT7 0.335597672042497 0.494436264269046 7 1.93249201774597
18 MEX3C 0.340321107969679 0.494437260619406 3 1.32653760910034
6 FAXC 0.669597721108594 0.494481765018773 2 1.67152237892151
8 PTK2 0.710436811375153 0.494546479014513 2 2.09991955757141
10 MCU 0.354034400983636 0.494578287627864 3 1.23522114753723
17 ZNF652 0.340557843559893 0.494629535333042 5 1.19482088088989
7 DMTF1 0.844627250136482 0.494670823691111 2 2.47988820075989
15 CHRNA3 0.525390333498586 0.494714310617214 4 1.80462718009949
16 SULT1A1 0.331801490606391 0.494794782454365 8 2.05772662162781
16 ABCC1 0.334539335853456 0.494912649118676 7 1.84859681129456
1 LGALS8 0.494916773854094 0.494916773854094 1 1.95325040817261
14 IGHV1-58 0.355049677855468 0.495062225532992 2 1.30528712272644
6 AKAP7 0.726369245313028 0.49512726744442 2 1.86405730247498
1 PTPN22 0.703859910153978 0.495167859285235 9 2.01242256164551
15 GLDN 0.364638132385448 0.495232812829308 4 1.83409357070923
22 CHKB 0.590468876880148 0.495301300121882 2 1.92365002632141
6 LGSN 0.612498584674628 0.495332209414011 3 1.2991623878479
10 HPS6 0.346409687683141 0.495442823104931 6 1.43108415603638
16 ITFG1 0.353921925509715 0.495449051271879 2 1.83164262771606
8 RHPN1 0.335751444736101 0.49546880478137 6 1.3668417930603
1 KPRP 0.931070792521875 0.495506254492057 5 1.35894536972046
1 CR1L 0.657286495994459 0.495585772357683 5 2.0079972743988
20 SLC2A10 0.342208610893544 0.495698113532943 3 1.35274434089661
4 DCLK2 0.626921904952239 0.496021709819273 2 1.79662990570068
16 DNAH3 0.728340967515426 0.496141782140214 31 1.71405291557312
16 SPNS1 0.344170676712649 0.496284936889694 3 1.99342918395996
3 STAC 0.343748903641754 0.496446479273117 3 1.23049592971802
9 PSMD5 0.739664901070305 0.496488157292432 2 1.91807222366333
3 ANKUB1 0.999272980825834 0.4964974685819 6 1.30175495147705
7 KRBA1 0.612346232008006 0.496663406217481 10 1.66075015068054
6 LY6G5B 0.710595153104606 0.496701687343048 2 1.30810809135437
1 MMACHC 0.715966779787576 0.496727294347141 2 1.17109727859497
4 NAP1L5 0.496791141434339 0.496791141434339 1 1.14119362831116
15 PGBD4 0.615401248224011 0.497014609854811 2 1.78164076805115
2 TANK 0.333921867018244 0.49706232547795 6 2.21911120414734
9 OR1J2 0.460417747245292 0.497072197337158 5 1.97837448120117
3 LXN 0.967782721843033 0.497104101907985 4 1.50625491142273
5 C5orf58 0.497137378178787 0.497137145466144 2 1.95286655426025
19 PTPRH 0.328223591743674 0.497239948803526 13 1.45184707641602
4 AASDH 0.68749967402251 0.497272112611216 8 1.29097080230713
3 FETUB 0.645711286418259 0.497292099219091 2 1.21316242218018
19 ISYNA1 0.352048377331183 0.497397874885226 3 1.4882345199585
19 MED29 0.370851599372057 0.497442569402961 3 1.93832540512085
7 ZYX 0.368249451611744 0.497746201495415 5 1.95644187927246
14 NRXN3 0.883580715804758 0.497925078935146 10 2.06007218360901
7 DLX5 0.726029081906175 0.498055500088154 2 1.2105700969696
1 F13B 0.825504351025675 0.498070160884662 3 1.48350405693054
10 FAM175B 0.498129633384214 0.498129633384214 1 1.44666123390198
18 CIDEA 0.377104479299878 0.498399917411258 5 1.92183232307434
14 PPP1R3E 0.345377140468222 0.498463633059712 3 1.28520584106445
14 TRMT61A 0.371707169471388 0.498471655393482 3 1.22144293785095
20 RIN2 0.668460477086397 0.498528706432921 2 2.00392508506775
12 LTBR 0.897252622373011 0.498534677000967 3 1.87752652168274
15 ZNF280D 0.37279829614289 0.498593209543484 2 1.23823189735413
5 SNCAIP 0.449904827346697 0.498694208761264 6 1.83044147491455
5 ABLIM3 0.348142526241056 0.498694652592252 5 1.45051455497742
10 VSTM4 0.711641703325461 0.498774412883653 2 1.33527731895447
10 ADAM12 0.83671946763505 0.498918005593026 6 1.37813901901245
9 INSL6 0.885807875877909 0.498974670813001 4 1.92815279960632
2 KLF11 0.339689858872221 0.499043186578653 4 2.04693031311035
22 CECR1 0.499198209345216 0.499198209345216 1 1.92407464981079
19 MAP2K7 0.369859897765694 0.499465834770456 2 1.88086581230164
20 DOK5 0.717606559118596 0.499477973919275 2 1.85094928741455
19 GTF2F1 0.723807729205263 0.499648742563641 2 1.79377055168152
11 ACP2 0.353051942412292 0.499733099059756 4 1.50023984909058
3 IL17RD 0.923240847866085 0.499983222179024 6 1.33606910705566
8 FDFT1 0.346040224541619 0.500011787778247 4 1.51908040046692
2 TTC30B 0.593191932198674 0.500034426761378 6 2.3504958152771
4 ELF2 0.34618423088115 0.500272636431667 5 1.88381862640381
6 TINAG 0.372051796339039 0.500315756482861 2 1.93095731735229
11 KIRREL3 0.399703880478063 0.500357475691076 5 1.73854970932007
11 DRD2 0.726796885428747 0.500496649259915 2 1.90107250213623
19 MYADM 0.358855934536209 0.500509793247713 4 1.83372855186462
21 PWP2 0.381108100986348 0.500582389007529 9 1.94443011283875
19 LILRA2 0.35739189159375 0.500696987896972 8 1.84988069534302
19 GGN 0.361535421979431 0.500757296474346 11 1.97949767112732
16 DECR2 0.33552016457615 0.500815062524086 9 1.91689372062683
7 ATP6V1F 0.627591346608688 0.500888566117892 2 1.9129478931427
16 USP31 1 0.500935539003652 11 1.21601986885071
4 C4orf45 0.368255128576191 0.500945899012181 2 1.59695029258728
12 CLEC4E 0.345603031720502 0.501143261144092 3 1.48695135116577
3 NPHP3 0.433820460688779 0.501362483819917 6 2.00764274597168
11 OR10G8 0.35599184594801 0.501466163686078 3 1.97565913200378
14 VIPAS39 0.725687026328804 0.501469263164596 2 1.8606595993042
21 PRDM15 0.34382431813155 0.50147846469571 9 2.00862836837769
8 PPP1R16A 0.371966962504079 0.501482130938546 2 1.37805104255676
3 ACY1 0.334577071838132 0.501675719183159 8 1.95994782447815
7 ZNF212 0.343758255462213 0.501687359168253 5 1.88480591773987
4 SGCB 0.71961143336241 0.501698986509161 2 1.23637914657593
20 SERINC3 0.346009284481724 0.501699308901209 5 1.913898229599
22 PARVB 0.707376789906733 0.501705288988394 3 1.70001029968262
17 MYO15B 0.336366487159627 0.501749354287748 8 2.0505588054657
22 FAM19A5 0.501750426427179 0.501750426427179 1 1.79631638526917
7 TMEM120A 0.748764797722105 0.501751420118121 2 1.50874948501587
15 CT62 0.355757985875213 0.501770154489527 2 1.86317873001099
3 FYCO1 0.346150929439129 0.501783996106525 7 1.37144017219543
1 GPR153 0.389906770074967 0.501789046440775 6 1.63499140739441
1 PRDM2 0.572414763749057 0.501825272704167 5 2.4461567401886
19 TOMM40 0.816952375825766 0.501865644464663 3 1.96500897407532
11 CHID1 0.36152991217036 0.501915844185472 2 1.83657193183899
19 ZNF17 0.34101309639409 0.502008048077166 4 1.84818029403687
1 WDR47 0.647245893246518 0.502078282782279 2 1.33344006538391
4 UCP1 0.615014519555693 0.502189269758048 2 1.4439001083374
9 FUT7 0.63457562667084 0.502246847901519 2 1.32154154777527
11 MTCH2 0.368646394468165 0.502309946516025 3 1.90280032157898
12 HECTD4 0.335194616195495 0.502347499649065 12 1.58464241027832
14 GPR33 0.370107136763975 0.502371621534112 2 1.95871329307556
12 LRRC10 1 0.502382749721305 3 1.28277230262756
4 CLDN22 0.75853293149611 0.502399380079839 2 1.98393821716309
14 POTEG 0.502443342859588 0.502443342859588 1 1.07246947288513
17 RABEP1 0.37147320670473 0.502553181321422 3 1.2568051815033
7 LAMB4 0.330881528179934 0.502635470859766 11 2.02496433258057
17 SMARCD2 0.343726988277874 0.50271721404165 4 1.21738791465759
9 SETX 0.826487028257581 0.502766689066061 16 2.11839079856873
11 NADSYN1 0.429100110320505 0.50277806185903 9 2.09870481491089
9 OBP2A 1 0.502781257087307 5 2.05434989929199
7 NPC1L1 0.825507605800681 0.502791324158059 16 1.35935497283936
13 LPAR6 0.527656077866899 0.502811254939261 2 1.1838116645813
22 IGLV1-40 0.363022687365615 0.502888973512616 3 2.02096843719482
17 SGSM2 0.412000984792972 0.503035797042145 19 2.18857455253601
1 S100A11 0.361201750472302 0.503058771272436 2 2.35654377937317
2 MRPL35 0.503391592973277 0.503255030331232 2 1.8385910987854
21 SCAF4 0.360798774842893 0.50332685219201 5 1.48058176040649
3 RBM6 0.467577010325856 0.503377685690744 6 1.29963040351868
11 CTTN 0.503391592974978 0.503391592974978 1 1.85950589179993
12 IGF1 0.503391592974978 0.503391592974978 1 1.80340170860291
14 ISCA2 0.503391592974978 0.503391592974978 1 1.73288178443909
19 PPFIA3 0.503391592974978 0.503391592974978 1 1.24306583404541
1 PLK3 0.503391592974978 0.503391592974978 1 1.37897062301636
20 TCEA2 0.503391592974978 0.503391592974978 1 2.01100707054138
22 ATXN10 0.503391592974978 0.503391592974978 1 1.80257272720337
22 HORMAD2 0.503391592974978 0.503391592974978 1 1.73805856704712
2 CHCHD5 0.503391592974978 0.503391592974978 1 1.40199089050293
2 MITD1 0.503391592974978 0.503391592974978 1 1.74498653411865
2 SP3 0.503391592974978 0.503391592974978 1 1.35513854026794
6 HIST1H2BD 0.503391592974978 0.503391592974978 1 1.86599612236023
7 DGKB 0.503391592974978 0.503391592974978 1 2.14299559593201
7 HOXA11 0.503391592974978 0.503391592974978 1 1.10072183609009
7 KCTD7 0.503391592974978 0.503391592974978 1 2.04559516906738
3 PBRM1 0.37541506503443 0.503754561124106 3 1.16273736953735
16 ZNF469 0.346974175592025 0.503801018474975 38 2.54865169525146
1 PRRC2C 0.336077836421158 0.503902227269186 8 2.4427924156189
19 NCCRP1 0.351612067048898 0.504038919524476 3 1.9293475151062
1 C1orf159 0.513087549390114 0.504088357455316 8 1.9862859249115
1 XKR8 0.78403793767163 0.504111136764033 2 1.17739772796631
16 TBC1D10B 0.34661950888604 0.50413834148444 3 1.77289414405823
21 KRTAP21-2 0.382812809396061 0.504159389023231 2 1.46990275382996
17 CDK3 0.363674796266253 0.504188983520282 2 1.9649920463562
12 FRS2 0.749369764909216 0.50428296126223 2 1.84061884880066
18 MC5R 0.351961643266532 0.504299416684872 3 1.88384103775024
11 EEF1G 0.776110190501408 0.504441756585203 2 1.25625491142273
11 NNMT 0.357446454956221 0.504520081079769 2 1.92180824279785
19 CLEC4G 0.467919247720902 0.504738096108185 3 1.8632755279541
9 DOLK 0.504983618596927 0.504797025423328 6 1.73674964904785
11 TRIM64C 0.504892834482917 0.504892834482917 1 1.39136815071106
13 SAP18 0.504892834482917 0.504892834482917 1 1.18026733398438
14 ZFP36L1 0.504892834482917 0.504892834482917 1 1.93826913833618
17 CDC27 0.504892834482917 0.504892834482917 1 1.58380603790283
19 RAB3D 0.504892834482917 0.504892834482917 1 1.18176460266113
19 RNASEH2A 0.504892834482917 0.504892834482917 1 1.80295062065125
1 ANGPTL7 0.504892834482917 0.504892834482917 1 1.14659285545349
2 CD28 0.504892834482917 0.504892834482917 1 1.77739667892456
4 CSN3 0.504892834482917 0.504892834482917 1 1.79294872283936
5 SFXN1 0.504892834482917 0.504892834482917 1 1.92671585083008
6 CCDC28A 0.504892834482917 0.504892834482917 1 1.88448238372803
8 PDE7A 0.504892834482917 0.504892834482917 1 1.45852327346802
10 CALY 0.611403114909461 0.504935846472101 2 1.8024480342865
11 OR5D14 0.369787001473023 0.504959540150114 3 1.36613607406616
19 FAM129C 0.654401272004288 0.504999173875019 6 1.20617723464966
4 KIAA0232 0.352539486265747 0.505049016748685 4 1.45285296440125
11 SIK2 0.359140149081042 0.505261417162141 2 1.1499228477478
14 SERPINA3 0.896805070353957 0.505299524948201 5 1.92867517471313
17 TXNDC17 0.671502911033258 0.505389927713347 2 1.17998170852661
21 ATP5J 0.741985582453786 0.505521865121495 2 1.87512993812561
21 ICOSLG 0.986680474993666 0.50552267144362 8 1.94530320167542
11 TSPAN4 0.493893806127505 0.505646253142473 5 1.23979568481445
12 LRRK2 0.369781876349734 0.505711606657069 11 1.98486042022705
19 CSNK1G2 0.77536540204989 0.505780734705489 2 1.39658832550049
22 IGLV8-61 0.743117529876096 0.505868881262982 2 1.85750126838684
