gene chr NA skat
DEFB119 20 NA 0.410416792379756
EFCAB11 14 NA 0.559622328193774
TBC1D16 17 NA 1
STK4 20 NA 0.700082614288774
PPP1R12B 1 NA 0.646742110948228
MIA-RAB4B 19 NA 0.797087880989561
PROB1 5 NA 0.660053645841639
ICK 6 NA 0.392089550826456
RNF133 7 NA 0.421349107400916
RXFP3 5 NA 0.813044028654965
HHIPL2 1 NA 0.942185496517626
MROH6 8 NA 0.38964704826433
RGS14 5 NA 0.789482961618694
FAM69C 18 NA 0.553026133381983
LAMTOR1 11 NA 0.818882139690052
CAPN10 2 NA 0.386727185073501
PCSK7 11 NA 0.402488920405583
CARF 2 NA 0.802536931119251
C8orf74 8 NA 0.415816973291279
MX2 21 NA 0.387713236067702
KNCN 1 NA 0.697286694174918
LAMP3 3 NA 0.742515157196292
TRAV34 14 NA 0.690686525162856
MRPS17 7 NA 0.521526369335623
ERCC6L2 9 NA 0.384954268255148
TMEM216 11 NA 0.458412861249017
SLC17A9 20 NA 0.829913800533203
LRRC47 1 NA 0.420973378194407
RFX6 6 NA 0.812417291626425
C16orf91 16 NA 0.778715464738303
DEFB128 20 NA 0.456365132739954
ZNF675 19 NA 0.594792191050882
LRRC37A2 17 NA 0.800803779456854
ARHGEF7 13 NA 0.787866199296161
DEGS2 14 NA 0.422959689333685
NUP160 11 NA 0.401522742791006
ZNF557 19 NA 0.805174057844785
CCL15 17 NA 0.40583681299953
ZSWIM6 5 NA 0.816704519054706
SKA1 18 NA 0.812165338595376
CRYBB1 22 NA 0.769460565638249
EPHX3 19 NA 0.826010671564608
ZNF419 19 NA 0.538308409949078
PEPD 19 NA 0.69286440850759
BAG4 8 NA 0.392060948816725
ETS1 11 NA 0.814967817111239
HTR2B 2 NA 0.818189807855764
TSC22D2 3 NA 0.658504116128159
KRT80 12 NA 0.41225134899917
C1orf64 1 NA 0.796057827676688
DNPEP 2 NA 0.811770796480136
TRIM68 11 NA 0.409693152604003
ACP6 1 NA 0.415930849901472
MRPS14 1 NA 0.827336995212335
UHRF1BP1 6 NA 1
PSME4 2 NA 0.755132289216806
RAB15 14 NA 0.809320127282662
CD1C 1 NA 0.39149397538463
TRIB1 8 NA 0.787060320354335
ALDH1A1 9 NA 0.820388054408816
CCDC94 19 NA 0.412221835929776
CASR 3 NA 0.826348546756468
DISP1 1 NA 0.407586191668689
BORA 13 NA 0.563815690282516
FAM105A 5 NA 0.788605597008067
C6orf52 6 NA 0.563959499857314
PCDHGB7 5 NA 0.381572777492964
TUBB2B 6 NA 0.564076225616798
BFAR 16 NA 0.385378071144729
SIMC1 5 NA 0.916032993456036
EARS2 16 NA 0.410300026583628
STARD10 11 NA 0.564216262499818
CNTN5 11 NA 0.382689084229697
ADAMTSL3 15 NA 0.820658055145773
CBWD2 2 NA 0.818448445589399
SPDEF 6 NA 0.428368264649855
FOXH1 8 NA 0.823805304442828
RRM2 2 NA 0.564624277968189
KRT10 17 NA 0.740078989678428
CCT4 2 NA 0.78827180582036
FYTTD1 3 NA 1
CHPF2 7 NA 0.380132034409558
C7orf34 7 NA 0.423673010300927
PIPOX 17 NA 0.793898997686543
HMSD 18 NA 0.812599012350122
PCDHGA7 5 NA 0.468509182085821
FABP1 2 NA 0.660038295436058
CAMK2B 7 NA 0.806641262016278
RPUSD3 3 NA 0.503437460634135
ROPN1B 3 NA 0.832728505171347
PRSS8 16 NA 0.565257292660778
IL1F10 2 NA 0.720887849834352
ZRANB3 2 NA 0.416788895138279
OR4K2 14 NA 0.565377609575838
LRIF1 1 NA 0.799619358052828
CASC3 17 NA 0.823630672643872
CDNF 10 NA 0.565616583687374
GAR1 4 NA 0.822844590917386
VGF 7 NA 0.8064534886902
ITGA10 1 NA 1
POLR3H 22 NA 0.803003682404571
HPS1 10 NA 0.389337238172369
PDIA4 7 NA 0.724780599903075
SAC3D1 11 NA 0.549976906630239
MYPOP 19 NA 0.822869513264579
TOR1B 9 NA 0.76504038226169
PKP3 11 NA 0.410686483374662
ATP13A2 1 NA 0.674040221157115
KRTAP5-11 11 NA 0.566107430561932
IAPP 12 NA 0.566107430561932
SOX5 12 NA 0.566107430561932
DTWD1 15 NA 0.566107430561932
ZNF689 16 NA 0.566107430561932
FASTKD5 20 NA 0.566107430561932
ARL6IP5 3 NA 0.566107430561932
SIAH2 3 NA 0.566107430561932
UGT3A1 5 NA 0.566107430561932
PXT1 6 NA 0.566107430561932
SYNGAP1 6 NA 0.566107430561932
OR6K2 1 NA 0.77585285506912
GLMN 1 NA 0.404673008609426
ADTRP 6 NA 0.750591761028421
TRMT10A 4 NA 0.813077362830112
TMPO 12 NA 0.419700664189575
CCDC9 19 NA 0.416579060978467
MAST3 19 NA 0.815060422690784
TMEM9B 11 NA 0.830107793169864
CNGA4 11 NA 0.407290229024138
VARS 6 NA 0.39457403177613
KRIT1 7 NA 0.797499730439862
MTUS2 13 NA 0.397439950883945
CDIP1 16 NA 0.7694258466537
IFNA14 9 NA 0.408644207124179
ZNF816 19 NA 0.393651097389214
PHTF2 7 NA 0.421660001388709
ASS1 9 NA 0.819783725934951
EXOC3L4 14 NA 0.8108920064229
ZNF572 8 NA 0.792779568747048
RTN4R 22 NA 0.466490578207034
ZBP1 20 NA 0.3939073656883
OR2A5 7 NA 0.802447876999402
ID1 20 NA 0.49413488413997
THBS2 6 NA 0.390518775266238
PYCR1 17 NA 0.776338462196923
OAS3 12 NA 0.381026267195844
RAN 12 NA 0.567875499379275
VPS52 6 NA 0.407257422823981
KIAA1468 18 NA 0.470611317293097
C18orf54 18 NA 0.792503752291065
OR13C5 9 NA 0.385262872473988
FFAR2 19 NA 0.396205626522648
UROS 10 NA 0.811160814371384
VASH1 14 NA 0.568907678187757
PECR 2 NA 0.814968750928455
HDDC2 6 NA 0.806590965182604
TBCD 17 NA 0.383305483053622
MTBP 8 NA 0.429257610092298
DNAH1 3 NA 0.963263158880646
ZNF624 17 NA 0.408971156428065
DLAT 11 NA 0.634887874818535
IGHV3-48 14 NA 0.56423693019436
LRRC1 6 NA 0.873681750827554
MED23 6 NA 0.430371928768645
NECAB3 20 NA 0.433813117246823
PSTPIP1 15 NA 0.995485847880049
PCDH20 13 NA 0.429191000284456
CDC25B 20 NA 0.398886993912796
COPA 1 NA 0.622892237484234
IGLC1 22 NA 0.812618834566666
DCTN1 2 NA 0.413087467000079
GFRA1 10 NA 0.823785626695923
TMEM63B 6 NA 0.409911108467596
PHLDA1 12 NA 0.391252348848755
SLC39A12 10 NA 0.823036241623914
GOSR2 17 NA 0.821549657720644
ZNF669 1 NA 0.819807868998881
IPO5 13 NA 0.39991635827129
RNF145 5 NA 0.788347741189833
TNFRSF18 1 NA 0.723864323542362
LHB 19 NA 0.792259490878012
C11orf53 11 NA 0.793124687102859
ADAMTS17 15 NA 0.401864294966237
OR6P1 1 NA 0.40716860760567
DYX1C1 15 NA 0.812865370178539
ADAMTS6 5 NA 0.791548233771223
HSD17B8 6 NA 0.407858356292326
KDM4B 19 NA 0.417188913916648
RLN2 9 NA 0.81008480039696
AIM1 6 NA 0.707594945359715
ALKBH7 19 NA 0.67494108206724
ANKRD52 12 NA 0.789109127413684
ATP6V1E2 2 NA 0.769176865533053
OR5AL1 11 NA 0.810517231369022
ELMO2 20 NA 0.814849128809494
TAS2R4 7 NA 0.488853254427494
TAB2 6 NA 0.810783641288308
ZNF354C 5 NA 0.571455799932969
NXF1 11 NA 0.790679850848182
TSPYL4 6 NA 0.646222669047191
SAE1 19 NA 0.431273936610237
TMEM108 3 NA 0.396874652408321
PGBD2 1 NA 0.803319228535002
PAPPA 9 NA 0.382343658495632
PTCD1 7 NA 0.810452683487838
MUS81 11 NA 0.784993387414963
KATNAL1 13 NA 0.764927638095409
OR10P1 12 NA 0.803001109917653
LRRIQ4 3 NA 1
CDK15 2 NA 0.497408102224095
ACTG1 17 NA 0.429923177450948
ZDHHC18 1 NA 0.406346705974467
EPHB4 7 NA 1
LFNG 7 NA 0.805316110075216
C12orf45 12 NA 0.432258310390007
WNT2B 1 NA 0.817125868796296
CACNA1H 16 NA 0.836923019987933
ABCG4 11 NA 1
POLR1E 9 NA 0.864071230063183
LRRC8D 1 NA 0.80557562223401
MYBPC3 11 NA 0.390190576367223
DHX29 5 NA 0.395405578033254
ZNF621 3 NA 0.397674370775362
ZNF12 7 NA 0.572602316774924
WDR4 21 NA 0.811211941981608
LIPI 21 NA 0.508927100064175
TCAP 17 NA 0.823630672643872
IGLV1-50 22 NA 0.401795622850597
HMOX2 16 NA 0.820997288919361
DNHD1 11 NA 0.37308562126322
QSOX2 9 NA 0.67263904322385
PQLC2 1 NA 0.831189349122976
SLC25A31 4 NA 0.552169424361643
COMMD3-BMI1 10 NA 0.573356688898184
SMARCC1 3 NA 0.815616526411265
EIF4G1 3 NA 0.40499119068308
SLC17A2 6 NA 0.573649917780408
FHL2 2 NA 0.420156352493857
UVSSA 4 NA 0.420799965795322
FAM179A 2 NA 0.401103516440132
TPO 2 NA 0.411075549447088
IL7R 5 NA 0.701127405968196
XRCC6 22 NA 0.768572541102415
LYSMD1 1 NA 0.800930406634173
IFIT1B 10 NA 0.415121774871245
MMD2 7 NA 0.804872838763185
TICRR 15 NA 0.401578452051255
CANT1 17 NA 1
PPM1J 1 NA 0.402071563092606
PPP1R7 2 NA 0.412670362449385
PAFAH1B3 19 NA 0.822098027106539
PTK2B 8 NA 0.400781400856236
MUC21 6 NA 0.780018177196145
MIER3 5 NA 0.819234254145515
SDF2L1 22 NA 0.635544581546061
MED22 9 NA 0.412817111893137
C6orf47 6 NA 0.781919817961197
ONECUT1 15 NA 0.401604865399841
TANC2 17 NA 0.398520457231854
MRO 18 NA 0.428766819729837
SCN1A 2 NA 0.39476766962808
ERAP1 5 NA 1
PPIF 10 NA 0.8167682136496
RABGAP1L 1 NA 0.446537808105989
SPACA1 6 NA 0.815144864988618
GLRB 4 NA 0.805223731302264
MAPKBP1 15 NA 1
PCSK2 20 NA 0.76116339826792
KIF2B 17 NA 0.50931831712574
TFEB 6 NA 0.406297472743951
LRIT2 10 NA 0.794559823647787
FCRL2 1 NA 0.577963034705487
BMP1 8 NA 1
LMNA 1 NA 0.801394366837815
ZC3HAV1 7 NA 0.809248954569942
CHRNA1 2 NA 0.799242653762196
TRIM73 7 NA 0.576571081021597
PCDHGB4 5 NA 0.39974597527612
ZNF184 6 NA 0.440645324224041
KCTD15 19 NA 0.442620312712814
CAB39L 13 NA 0.410042190171857
FAM21A 10 NA 0.576864096627279
SYT13 11 NA 0.576864096627279
ZNF384 12 NA 0.576864096627279
CD1D 1 NA 0.576864096627279
RNPC3 1 NA 0.576864096627279
C2orf68 2 NA 0.576864096627279
GIMAP5 7 NA 0.576864096627279
ANXA4 2 NA 0.778946643805819
ZP4 1 NA 0.681869279567475
ZNF550 19 NA 0.421011610559314
MAP4 3 NA 0.624686542423034
TNFSF18 1 NA 0.801796493676654
SEPP1 5 NA 0.440577646778101
BMP2 20 NA 0.808537311656614
MACROD2 20 NA 0.577612646206394
ZNF554 19 NA 0.800353099622074
SLC27A4 9 NA 0.778438526304266
STARD3 17 NA 0.39436132430073
LUC7L2 7 NA 0.431768358506851
WNT7A 3 NA 0.816185131998925
CCDC88B 11 NA 0.379984444364213
NOL12 22 NA 0.426682278452651
CEACAM16 19 NA 0.820901966098711
MARCH7 2 NA 0.785791438811123
GFAP 17 NA 0.732735461301316
SETMAR 3 NA 1
LPXN 11 NA 0.412141182066814
KIAA0825 5 NA 0.422756977215674
CCDC155 19 NA 0.78627455945047
PPP1R15A 19 NA 0.403558634069884
LAYN 11 NA 0.742751875836925
KIAA1551 12 NA 0.680176049489234
C1QTNF2 5 NA 0.771976680610825
SLC26A5 7 NA 0.743046187716304
TOP2B 3 NA 0.407439561562659
NIM1K 5 NA 0.799447296867174
SLC22A4 5 NA 0.410835435046688
ENDOU 12 NA 0.771219546993637
DDOST 1 NA 0.805122390472879
PRTN3 19 NA 0.832098749856034
GPR155 2 NA 0.401221691872921
PACRGL 4 NA 0.557460487249165
TMEM59 1 NA 0.501895315674835
C22orf34 22 NA 0.827589246050092
GTSF1L 20 NA 0.812977227423732
RAB3B 1 NA 0.79005639928299
ALOX12B 17 NA 0.794989988361523
FNDC8 17 NA 0.401954780830443
PDE10A 6 NA 0.82078882631168
TRIM72 16 NA 0.400690382482392
ILK 11 NA 0.821643902440243
LRPPRC 2 NA 0.406532264800863
HSCB 22 NA 0.806028395549429
BAG3 10 NA 0.428647625233549
PTPRU 1 NA 0.419111981459283
ZNF600 19 NA 0.408920536373462
SPAG9 17 NA 0.782554466622297
NFKBIB 19 NA 0.404658070677464
BANP 16 NA 0.40178760777694
CASQ1 1 NA 0.409012031992204
SLCO5A1 8 NA 0.652033680550608
C4orf36 4 NA 0.761931466405142
HCN2 19 NA 0.635467582641834
STEAP1B 7 NA 0.799137984382381
ZNF582 19 NA 0.817403891457086
C7orf55-LUC7L2 7 NA 0.434055275520224
MSH6 2 NA 0.395467452258831
PPP4R1L 20 NA 0.440588882811837
CA1 8 NA 0.58176615393487
TTBK2 15 NA 0.399368946809212
ISG20L2 1 NA 0.801344653327476
AARD 8 NA 0.418116249116102
CEP120 5 NA 0.42461394458611
SERPINF1 17 NA 0.771642738046953
KCTD3 1 NA 0.804711988679851
SHD 19 NA 0.402942680060047
ASCL4 12 NA 0.582324036834629
MALT1 18 NA 0.803838949619464
KANSL1 17 NA 0.419771578082202
GPATCH4 1 NA 0.410057823772763
CPSF4 7 NA 0.407900514261941
C1D 2 NA 0.583053035040842
CDH16 16 NA 0.486275761870079
SUGP1 19 NA 0.743418142462202
SMKR1 7 NA 0.507448786223125
ZRANB1 10 NA 0.765283913338536
DEFB1 8 NA 0.791924140220451
ENPP5 6 NA 0.869247227884478
KIAA1549L 11 NA 0.658747584358967
HSPB7 1 NA 0.811781250931307
IFIT3 10 NA 0.58338758603123
NACAD 7 NA 0.980619312188975
ATG9A 2 NA 0.428768134157621
COQ7 16 NA 0.414244464149916
BABAM1 19 NA 0.808034899625294
GMCL1 2 NA 0.779906251778987
HSD17B6 12 NA 0.805657965435569
HSD11B1L 19 NA 0.740241257541365
JADE2 5 NA 0.796275427393899
DMRT3 9 NA 0.403441818416772
TUB 11 NA 0.419467066997758
MYOM3 1 NA 0.803040205492401
TLR4 9 NA 0.793203226351903
GIT1 17 NA 0.802479715235942
ZNF169 9 NA 0.789789234513227
CLIC4 1 NA 0.78413277417444
TFDP2 3 NA 0.810260879630255
C12orf42 12 NA 0.417664577831751
AOC2 17 NA 0.404911098269883
COX6B2 19 NA 0.781984993493078
PBK 8 NA 0.801457403415341
IL6R 1 NA 0.938195049253266
MYL1 2 NA 0.585238043691798
LMAN2L 2 NA 0.421592876530079
TUBGCP6 22 NA 0.457218169735079
PGAM2 7 NA 0.802862529475985
PITX2 4 NA 0.787042476492329
SERPINA4 14 NA 0.64279979342708
CLDN9 16 NA 0.796281294236701
NLRP10 11 NA 0.802914643432246
DNAJB7 22 NA 0.585533132938326
MDM1 12 NA 0.733850041440759
ZSCAN25 7 NA 0.585788764439564
IGHV3-66 14 NA 0.58581796963925
FSCN3 7 NA 0.413408256030979
CDH1 16 NA 0.591781287595311
SPATA7 14 NA 0.795267775565296
EP400NL 12 NA 0.711744249705981
C22orf39 22 NA 0.813384808897952
RFTN1 3 NA 0.568563707834848
NEMF 14 NA 0.805112895102842
NUDCD3 7 NA 0.786018835814559
MYBL2 20 NA 0.801043402888017
CD1B 1 NA 0.428387679810185
TMC1 9 NA 0.789224061414707
TJP3 19 NA 0.391967760022324
PRKAA1 5 NA 0.811128067771476
NUCB1 19 NA 0.435357072461067
TACR1 2 NA 0.793792511299016
ZBTB32 19 NA 0.443037227551046
FBXW7 4 NA 0.800594481283663
EFHD1 2 NA 0.586834049195679
SPAG11B 8 NA 0.586884026116809
CCNB1IP1 14 NA 0.779359830090485
ANKRD1 10 NA 0.795557565855856
PSMD13 11 NA 0.787031582572016
OR5F1 11 NA 0.436757717643713
ANKRD66 6 NA 0.797023313301173
CDH6 5 NA 0.803534026187434
UCK2 1 NA 0.587355137334456
GGTLC1 20 NA 0.7525045992575
PRPS1L1 7 NA 0.587653584849871
AFAP1L2 10 NA 0.41139323503049
RFPL3S 22 NA 0.813653578485564
EEF1D 8 NA 0.408788257413815
MYRFL 12 NA 0.413920958809113
TRBV7-1 7 NA 0.79123191150904
PPP1R3G 6 NA 0.804429092701735
ELK4 1 NA 0.798155528964068
KRTAP5-1 11 NA 0.588207767002167
CECR2 22 NA 0.411660271639118
RSL24D1 15 NA 0.644610444007731
LRRC71 1 NA 0.430712182911883
SLC25A40 7 NA 0.795375094126198
GNB4 3 NA 0.774239755013923
PLEKHA3 2 NA 0.813139240061376
NIT1 1 NA 0.569129165435582
CNOT10 3 NA 0.431391996476994
ZNF720 16 NA 0.402903656353334
RNASEH2C 11 NA 0.695166335765356
UBR1 15 NA 0.400298963671284
PER1 17 NA 0.408884973005733
GUK1 1 NA 0.435565047200536
EMC9 14 NA 0.653568883725722
EAF1 3 NA 0.436335951269341
TOX 8 NA 0.784577270855795
MAZ 16 NA 0.797782598311595
POLR3GL 1 NA 0.798157309255984
KIF17 1 NA 0.394608267432093
RFX5 1 NA 0.932885625678333
TXNL1 18 NA 0.796956321234963
KCNQ2 20 NA 0.420751025084573
NT5C1A 1 NA 0.423831790456175
HELQ 4 NA 0.405610898354647
ITGB7 12 NA 0.690858748842833
CYP46A1 14 NA 0.589798753646362
ASAP1 8 NA 0.589798753646362
MYEOV 11 NA 0.403402804014152
SCGB1A1 11 NA 0.777986365413391
RHCG 15 NA 0.410501051440236
TMCO3 13 NA 0.902912813084359
C2CD5 12 NA 0.747232964285421
NAGLU 17 NA 0.602367470856249
KREMEN1 22 NA 0.799904393354727
DIP2B 12 NA 0.778710158598568
BANK1 4 NA 0.803559168961486
SKIV2L2 5 NA 0.785750526402696
FKBP15 9 NA 0.417437564839081
COMMD3 10 NA 0.666009154816562
SLC30A6 2 NA 0.590385008554217
EXOC3L2 19 NA 1
SEC16B 1 NA 0.405620601500501
NOL11 17 NA 0.412216991534571
ANKRD54 22 NA 0.782188109525965
ACVR1B 12 NA 0.797695474369944
RAD23A 19 NA 0.790002223014664
WDR90 16 NA 0.390893839206369
FAM107A 3 NA 0.686047402338686
OR56A3 11 NA 0.788008412131848
MCM2 3 NA 0.40307060685624
TEKT3 17 NA 0.590823202622986
CYP4A11 1 NA 0.401552550181621
KCNK6 19 NA 0.418804556425276
TRAJ31 14 NA 0.590896112186999
RBP7 1 NA 0.590896112186999
TESK2 1 NA 0.399612860161691
ZFP62 5 NA 0.75746541644572
PTGR2 14 NA 0.591187403784464
TYSND1 10 NA 0.908155487616757
NOX3 6 NA 0.433410074040636
SLC26A9 1 NA 0.590120649693525
FLNC 7 NA 0.831098903961224
MAPK11 22 NA 0.700699125375985
DCDC1 11 NA 0.398233424914962
DROSHA 5 NA 0.800644214028684
PIP4K2A 10 NA 0.591550746772914
WFDC5 20 NA 0.77702706330822
PNLIPRP3 10 NA 0.911860412459893
TMEM179 14 NA 0.45015595419382
CDC42BPG 11 NA 0.750603849078783
RSL1D1 16 NA 0.41276183284344
KCNK1 1 NA 0.425470950150774
SUGP2 19 NA 0.416336932212375
SAT2 17 NA 0.591695846842908
SURF2 9 NA 0.796956321234963
DPY19L2 12 NA 0.420828743584054
SLC26A1 4 NA 0.596668543563746
HAO2 1 NA 0.519116872982281
SHISA7 19 NA 0.591971319620242
RABL3 3 NA 0.796964120153311
SMC4 3 NA 0.452837389372078
PDPN 1 NA 0.416226560801255
ZNF549 19 NA 0.414789537680808
OR2T1 1 NA 0.789012675314754
BAIAP3 16 NA 0.401007936182133
TMIE 3 NA 0.782554466622297
OR1Q1 9 NA 0.444738147423177
LRFN4 11 NA 0.784930558969902
SF3A2 19 NA 0.77360902063656
CADM2 3 NA 0.790280721307247
CREBZF 11 NA 0.800644214028684
TEKT2 1 NA 0.779391511771184
RPP21 6 NA 0.593066981657303
DERL3 22 NA 0.44806559540162
TFB2M 1 NA 0.769760575549288
LCMT1 16 NA 0.906099184772458
FOXP2 7 NA 0.593211471387558
TTC28 22 NA 0.407058437124659
DHRS11 17 NA 0.593283292902868
POFUT1 20 NA 0.787951059082492
FGFR2 10 NA 0.5933550833686
SPATA24 5 NA 0.516855873877842
MTG2 20 NA 1
TUBB8 10 NA 0.42387948538649
MPL 1 NA 0.780604679505559
TMC2 20 NA 0.421698395072876
MB21D2 3 NA 0.807718338056557
CCDC159 19 NA 0.795961257048837
CDCA5 11 NA 0.788726731214289
GYPA 4 NA 0.449059511052873
ADAMTS18 16 NA 0.41117505852591
PDP2 16 NA 0.799140245336722
ART3 4 NA 0.77667419037185
LYPD4 19 NA 0.839357169000719
TOM1L2 17 NA 0.777085112561056
BBC3 19 NA 0.792372226363172
TRAV35 14 NA 0.593922363465381
MORC2 22 NA 0.803559168961486
CCDC82 11 NA 0.555888229233325
UBE4A 11 NA 0.796505542696235
TFAP2B 6 NA 0.796361364320686
KANK1 9 NA 0.837463129007952
C2orf70 2 NA 0.443055917293575
MICAL1 6 NA 0.415758980937887
MORC3 21 NA 0.795989591183219
ACADSB 10 NA 0.788848829797523
C1orf112 1 NA 0.79347053094455
OR51I2 11 NA 1
RNF222 17 NA 0.771766593581732
SCFD1 14 NA 0.786362837070157
DVL1 1 NA 0.417668259712267
SLC38A7 16 NA 0.422718191736351
PPIP5K2 5 NA 0.780962884886276
OR1E2 17 NA 0.778836899085746
NAB2 12 NA 0.668102683293286
PDE12 3 NA 0.772516226569238
CADPS2 7 NA 0.663626630598834
TP63 3 NA 0.421659651385476
SOX12 20 NA 0.595678038751852
PLCH1 3 NA 0.414278694611238
PAPD5 16 NA 0.778514766317227
SUSD5 3 NA 0.785609808772181
CES4A 16 NA 0.436290759047992
LPA 6 NA 0.856264029545974
SETD5 3 NA 0.416065291140839
CELA2B 1 NA 0.7976655461886
STOML2 9 NA 0.596171471727091
SYNPO2 4 NA 0.405819209404104
EPM2A 6 NA 0.420676537888542
RASGRP2 11 NA 0.493389736507028
ZBTB42 14 NA 0.793904818889965
CXCL16 17 NA 0.431265937687373
FAM120B 6 NA 0.828806507416904
UBXN1 11 NA 0.78952466679372
SPINK1 5 NA 0.458685635678176
BPGM 7 NA 0.78614693893056
LILRB1 19 NA 0.406965486752467
SNPH 20 NA 0.444957755894567
TRABD2A 2 NA 0.423234845063808
MLC1 22 NA 0.797370136588614
SS18 18 NA 0.782489843565858
PPP3R2 9 NA 0.444351041654346
TREML4 6 NA 0.596842512147832
AKAP6 14 NA 0.403900003119229
ZNF813 19 NA 0.788620706161585
SLC35D2 9 NA 0.596977885167081
TADA2A 17 NA 0.772517494785932
PPP1R18 6 NA 0.492504051668726
LGALS3BP 17 NA 0.63840913696952
EXD1 15 NA 0.421585750616801
TMX2-CTNND1 11 NA 0.721448405017751
KLK10 19 NA 0.798916063637967
COX17 3 NA 0.597320599414853
SLC5A5 19 NA 0.422047721973497
SFXN4 10 NA 0.794701376198004
GSTCD 4 NA 0.597504538588226
APCDD1 18 NA 0.421973156146789
MIOS 7 NA 0.779113139390933
CXCR1 2 NA 0.436638184534978
EEFSEC 3 NA 0.424702025829283
TAF10 11 NA 0.776339399897382
TPRKB 2 NA 0.752532076434569
MCM9 6 NA 0.470947878801906
PARP14 3 NA 0.427233691211258
KDM3A 2 NA 0.420864684826897
TMEM38B 9 NA 0.783905143720092
ZNF805 19 NA 0.424133627860326
POLE 12 NA 0.692123604550534
TRPV5 7 NA 0.435226937082313
OR2M2 1 NA 0.470752952495866
ZNF507 19 NA 0.694927777156257
C4BPB 1 NA 0.600393969117113
PLEK2 14 NA 0.771222843213936
DBI 2 NA 0.460046481335755
KALRN 3 NA 0.931616219495722
KLHL24 3 NA 0.598923678800027
SDSL 12 NA 0.432994388783157
ECH1 19 NA 0.788049755866097
PRND 20 NA 0.455940043419939
CLTC 17 NA 0.771220782487357
TOMM7 7 NA 0.758290156877533
PINX1 8 NA 0.43840531368959
IGF2R 6 NA 0.409758429057504
PZP 12 NA 0.416679067643766
C1orf61 1 NA 0.796377057842307
SENP1 12 NA 0.599397588178881
NDUFB10 16 NA 0.779696174347796
BPIFA3 20 NA 0.443141199470426
SLC35E2B 1 NA 0.783211421585846
OR51A7 11 NA 0.484345590147696
BRD3 9 NA 0.599661071673459
ZFP64 20 NA 0.78362433321485
ADAM18 8 NA 0.775443177735496
C9orf131 9 NA 0.490584245692351
NUP37 12 NA 0.599784697483913
RIPPLY2 6 NA 0.785665232089377
CCDC141 2 NA 0.434837380438855
IGHG3 14 NA 0.750407480195127
COL4A3 2 NA 0.497129163307406
TMC4 19 NA 0.441494242760438
FAM134C 17 NA 0.448461136553714
ATF6B 6 NA 0.488832013999397
MUC17 7 NA 0.700081782575374
PDIA2 16 NA 0.404294120026606
WWC1 5 NA 1
LHPP 10 NA 0.600698106745527
C11orf86 11 NA 0.600698106745527
SLC43A3 11 NA 0.600698106745527
FZR1 19 NA 0.600698106745527
PTGER1 19 NA 0.600698106745527
EIF4A2 3 NA 0.600698106745527
IMPDH2 3 NA 0.600698106745527
HSF2 6 NA 0.600698106745527
ZSCAN16 6 NA 0.600698106745527
OSGIN2 8 NA 0.600698106745527
GAS1 9 NA 0.600698106745527
RNF208 9 NA 0.600698106745527
EGR4 2 NA 0.43435736353889
STXBP4 17 NA 0.42360960749369
PCDHB8 5 NA 0.463254848295523
FER 5 NA 0.440600533799589
KBTBD11 8 NA 0.78710298851065
COLGALT2 1 NA 0.585390576148433
GPR179 17 NA 0.397696517106022
GDAP1L1 20 NA 0.547020791269156
KCNS3 2 NA 0.790297272934797
EXOC8 1 NA 0.737690042404656
OR6B3 2 NA 0.742461403433462
MCFD2 2 NA 0.76913898531917
TRPV2 17 NA 0.43607750034941
PIK3CB 3 NA 0.538424657980983
RFC2 7 NA 0.765101224089643
CHPT1 12 NA 0.768173940063055
UBE2U 1 NA 0.787831620215097
FANCM 14 NA 0.737739125247548
MYLK4 6 NA 0.425083844724006
RARS2 6 NA 0.412444364733992
INHA 2 NA 0.78441914503706
IFNLR1 1 NA 1
P2RX3 11 NA 0.4307433118005
PRR25 16 NA 0.464428864396681
TSPAN8 12 NA 0.431057144927598
ZNF160 19 NA 0.431668715629032
TMEM174 5 NA 0.72780142597516
DMXL2 15 NA 0.416412888906566
GRK7 3 NA 0.415853513613435
GALNT6 12 NA 0.450900879025747
POLR3D 8 NA 0.419221838521632
METTL21A 2 NA 0.766348642991008
ERVW-1 7 NA 0.44892624276661
RAB3IP 12 NA 0.709550917373302
GSTM4 1 NA 0.777135882062957
ITGBL1 13 NA 0.781053111707389
GALM 2 NA 0.432351536437643
ANPEP 15 NA 0.427382851244631
OR51L1 11 NA 0.78583302248635
CDC34 19 NA 0.43088759490706
KCNJ3 2 NA 0.754274751060488
CCDC51 3 NA 0.438469306754664
BEST3 12 NA 0.421961323351197
AGO2 8 NA 0.79937905636473
GPR107 9 NA 0.784340957661985
TMEM252 9 NA 0.781144292065856
RBKS 2 NA 0.770097635767057
GYS1 19 NA 0.791229217784509
CD207 2 NA 0.779916041761111
WDFY4 10 NA 0.805688919662289
CCNJ 10 NA 0.604035925734525
PGM2L1 11 NA 0.604035925734525
USH1C 11 NA 0.604035925734525
TMEM5 12 NA 0.604035925734525
SNX22 15 NA 0.604035925734525
SLC16A6 17 NA 0.604035925734525
ACSBG2 19 NA 0.604035925734525
TRIM28 19 NA 0.604035925734525
DPM1 20 NA 0.604035925734525
POU3F3 2 NA 0.604035925734525
FBLL1 5 NA 0.604035925734525
GTF2H5 6 NA 0.604035925734525
ATP6V0A1 17 NA 0.513095112511087
ULBP3 6 NA 0.78063923176826
SLC22A23 6 NA 0.789859528646121
