gene chr NA skato
HYAL1 3 NA 0.506299889536963
CYBA 16 NA 0.506329384531604
PCSK6 15 NA 0.506372802734035
IGFN1 1 NA 0.506393616177861
TSSC4 11 NA 0.50640132702804
COG5 7 NA 0.506518406161129
VNN1 6 NA 0.506601202772685
DNAH10OS 12 NA 0.50664838143899
NOD2 16 NA 0.506651588711823
EPN1 19 NA 0.506718593396829
IFRD2 3 NA 0.506930992467914
TOP2A 17 NA 0.507017720194026
RBM12 20 NA 0.507042422583263
ZP2 16 NA 0.507045151257138
ZNF839 14 NA 0.507085799639439
RPF1 1 NA 0.507316978913857
FOXJ1 17 NA 0.507348314930295
FBXO18 10 NA 0.507562772640703
NBPF12 1 NA 0.507713229840933
CHCHD10 22 NA 0.507757787792974
ALDOB 9 NA 0.507968835135455
SYT16 14 NA 0.508035814901047
ACSF3 16 NA 0.508083107350931
CNGB3 8 NA 0.508165928446387
SLC12A6 15 NA 0.508300980088651
ZDHHC11B 5 NA 0.508325598555049
C6orf222 6 NA 0.50835865637477
TMEM173 5 NA 0.508416378088449
ENPP3 6 NA 0.508456709413949
GALR3 22 NA 0.508510580153445
BRCA2 13 NA 0.508570738688287
PRDM1 6 NA 0.508571548572022
UTP15 5 NA 0.508719627806415
TLR5 1 NA 0.508751143342863
FRA10AC1 10 NA 0.508997819365964
ARID4B 1 NA 0.509114335269865
THADA 2 NA 0.509233381017726
PCF11 11 NA 0.509326347203786
ATRAID 2 NA 0.509633461989632
RPL7L1 6 NA 0.509691780385225
NDNF 4 NA 0.509755554138317
KLHL42 12 NA 0.509817608335563
ZSWIM7 17 NA 0.50987200637962
RNF112 17 NA 0.509910271621593
APLNR 11 NA 0.509910628594637
DDX24 14 NA 0.509994261186576
GPR132 14 NA 0.510110886754605
FOXQ1 6 NA 0.510133594003061
ZNF843 16 NA 0.510371173456128
LRRC59 17 NA 0.510374773928904
KIAA0100 17 NA 0.510397637610551
AGTPBP1 9 NA 0.510583498009129
FAM98B 15 NA 0.510700723613443
INTU 4 NA 0.510721917209194
IGLV9-49 22 NA 0.510752918061894
CLIP2 7 NA 0.510833510818194
C1orf101 1 NA 0.510985404827729
CUL9 6 NA 0.511107893353655
LIPE 19 NA 0.511162302722562
IVL 1 NA 0.511259221797753
ABCA1 9 NA 0.511260978005422
TSC22D4 7 NA 0.511332940717645
TOX2 20 NA 0.511343573921332
PIGU 20 NA 0.511421664208759
PCSK1 5 NA 0.511498810253758
WIPF2 17 NA 0.511519940252041
FLOT1 6 NA 0.511788581543108
PON2 7 NA 0.511879784533727
ZCCHC8 12 NA 0.511967962608157
ELP3 8 NA 0.512026395651787
ADCY1 7 NA 0.512154094257947
LCT 2 NA 0.512175500255057
BTNL2 6 NA 0.512242694440478
FKRP 19 NA 0.512286897622956
RHBDL3 17 NA 0.512306896269863
ROBO4 11 NA 0.51232699856147
ARAP2 4 NA 0.512437501201127
CD163 12 NA 0.512582796522369
RBPMS 8 NA 0.512657240379236
CRTC2 1 NA 0.512907241222309
CLEC6A 12 NA 0.512915203045153
PRF1 10 NA 0.513027059275203
ANKRD12 18 NA 0.513033473517961
UTS2R 17 NA 0.513046363028273
CDK10 16 NA 0.513066621730458
ARHGAP8 22 NA 0.513091426146548
TLX1NB 10 NA 0.513118493258098
SPIB 19 NA 0.513120370881805
RASGRP1 15 NA 0.513172776197443
FAM111B 11 NA 0.513226007809315
OCSTAMP 20 NA 0.513349136584569
MRPL28 16 NA 0.51337392880442
ARRB2 17 NA 0.513538626114204
MAP4K4 2 NA 0.513699871686469
LDHAL6B 15 NA 0.513854309694819
MED26 19 NA 0.513884755258546
RSPH1 21 NA 0.513915107834501
RTN4 2 NA 0.514060847891206
SLC39A11 17 NA 0.514080065757994
CCDC6 10 NA 0.51439753374658
TBC1D14 4 NA 0.5144259642894
SNAPC4 9 NA 0.514428028659831
COL8A1 3 NA 0.5144719791097
TMIGD1 17 NA 0.514579005310301
USP3 15 NA 0.514608997178377
PLEC 8 NA 0.514629138124601
TNRC18 7 NA 0.514648051654937
IGLJ2 22 NA 0.514654921776142
CKAP2L 2 NA 0.514804046547603
TRBV7-6 7 NA 0.514936909082307
RAB11FIP1 8 NA 0.514966662434931
ZNF628 19 NA 0.515006475975413
CLEC18B 16 NA 0.515154061683281
MMP25 16 NA 0.515250717955776
TSEN2 3 NA 0.515285855476522
CXADR 21 NA 0.515474085492782
HDAC7 12 NA 0.515535118559056
GPALPP1 13 NA 0.515585733800457
OR51S1 11 NA 0.515707889895533
HABP4 9 NA 0.516015947234677
NADK 1 NA 0.51602025829791
AIF1L 9 NA 0.516027257485933
MUC16 19 NA 0.516211615114076
SLC22A12 11 NA 0.516523254672858
SPINK4 9 NA 0.516543892961935
ZNF662 3 NA 0.516650091316475
CLIC3 9 NA 0.516787427906932
MYCBPAP 17 NA 0.516943066781437
OR10G2 14 NA 0.517056270119761
DPP9 19 NA 0.517169954901949
RFT1 3 NA 0.51724322508701
PRR5-ARHGAP8 22 NA 0.517257116246828
ODF4 17 NA 0.517478625790712
VOPP1 7 NA 0.517619363191971
PIKFYVE 2 NA 0.517636309463307
LIMK2 22 NA 0.517656611279422
YES1 18 NA 0.517695364591143
PLXNB1 3 NA 0.517710671227727
GFM1 3 NA 0.517713584147265
CEACAM5 19 NA 0.517727295249731
ANKRD34B 5 NA 0.517740083679281
ZBTB20 3 NA 0.517751716286148
ARL16 17 NA 0.517767364549727
ADPRM 17 NA 0.517859917595384
TRIT1 1 NA 0.517966169540071
CRNN 1 NA 0.517991557259421
SLFN13 17 NA 0.518119963939894
NPC1 18 NA 0.518152230735495
SLC36A3 5 NA 0.51820710215113
CLDN16 3 NA 0.518211322187343
MYOG 1 NA 0.518423787551663
MKX 10 NA 0.518644375654217
OR52E4 11 NA 0.518656807300735
DNAJC15 13 NA 0.518656807300735
BMP4 14 NA 0.518656807300735
SLC35F3 1 NA 0.518656807300735
DNAJB8 3 NA 0.518656807300735
SACM1L 3 NA 0.518656807300735
CA8 8 NA 0.518656807300735
PTGDS 9 NA 0.518656807300735
SNCG 10 NA 0.518800845850997
IFT46 11 NA 0.518830617438806
HIST1H1A 6 NA 0.518905519942664
RMDN1 8 NA 0.519019171986549
DPY19L4 8 NA 0.519046367089586
SCRN2 17 NA 0.519110938187402
PAWR 12 NA 0.519248199677535
FFAR3 19 NA 0.519281457345242
GDAP2 1 NA 0.519302594265459
LURAP1L 9 NA 0.519474968516403
ENTPD7 10 NA 0.519569446186142
GPSM2 1 NA 0.519593575522924
SPICE1 3 NA 0.519653918774688
KIF20B 10 NA 0.519682733722567
STRADA 17 NA 0.519685868222863
THUMPD2 2 NA 0.519700814211193
SNX32 11 NA 0.519985217573355
KANSL1L 2 NA 0.520007060233503
SSTR4 20 NA 0.520213314547134
TMEM243 7 NA 0.520229751017623
ACTR1A 10 NA 0.520241463915173
GRK5 10 NA 0.520506834088511
ZBTB9 6 NA 0.520567965205516
ZNF214 11 NA 0.520591611425078
TAPT1 4 NA 0.520617562954544
ZNF285 19 NA 0.520647369121286
U2SURP 3 NA 0.52068025969014
TMEM63A 1 NA 0.52089680723974
KLK11 19 NA 0.520987058948685
IGSF23 19 NA 0.521014338540045
BEST2 19 NA 0.521080549991718
DHX40 17 NA 0.521309591876096
NSUN5 7 NA 0.521565792421875
RAB11FIP5 2 NA 0.521614971490215
SLC2A3 12 NA 0.521649010149978
EIF4E1B 5 NA 0.521782012828933
SLC6A4 17 NA 0.52186486868722
GLIS2 16 NA 0.521999005417415
LRP5 11 NA 0.522024293367881
ACPP 3 NA 0.522107159212772
SLC5A8 12 NA 0.522230040039823
GRIP1 12 NA 0.522465840259137
PTPRN 2 NA 0.522510123367691
TMPRSS2 21 NA 0.522613389250583
IRF2BP1 19 NA 0.522617914363882
C2orf82 2 NA 0.522696403555408
SIGLEC12 19 NA 0.522727610000427
DZIP1 13 NA 0.522925099026813
SMPDL3A 6 NA 0.522976363234956
SYT6 1 NA 0.523226467433688
PELI3 11 NA 0.523290224761663
LRRFIP1 2 NA 0.523354340139012
SLITRK3 3 NA 0.523372716192465
BCAT2 19 NA 0.523698729391217
VIM 10 NA 0.523718397797634
GMPR2 14 NA 0.523754100527268
RAD54B 8 NA 0.523905208281955
LRRK1 15 NA 0.524074491586988
CAST 5 NA 0.524107809220235
TMEM130 7 NA 0.524240054028956
IRAK2 3 NA 0.524355585920303
WNT5B 12 NA 0.524421415375722
QTRT1 19 NA 0.524496901658844
CLEC12B 12 NA 0.524579588343916
NEUROG2 4 NA 0.524897825451384
ZNF845 19 NA 0.525000948102492
TMEM178A 2 NA 0.525020580838979
ERN1 17 NA 0.525096356912788
WDR72 15 NA 0.525129945986148
GTF2H2 5 NA 0.525346924564361
SLC46A2 9 NA 0.525422601856022
ANKRD11 16 NA 0.525490862704619
PAF1 19 NA 0.525555351384104
MBD4 3 NA 0.52557202392194
SAMD13 1 NA 0.525772479262173
CLDN5 22 NA 0.525811580344015
MS4A10 11 NA 0.52584024105489
LRRC37B 17 NA 0.525888883216993
MYBPHL 1 NA 0.525998957729268
ZSCAN4 19 NA 0.526049333427098
STIM1 11 NA 0.526083966652286
UGT3A2 5 NA 0.526096447897706
PACSIN1 6 NA 0.526107810859175
PLK4 4 NA 0.526107892043335
FADS6 17 NA 0.52613735954316
FAM163A 1 NA 0.526217928716119
ZNF682 19 NA 0.52630666991912
RAX 18 NA 0.526426570498434
DDX47 12 NA 0.52645815883033
SLC39A4 8 NA 0.526533669949664
MFN2 1 NA 0.526692750535796
DHRS4 14 NA 0.526719438606521
UCMA 10 NA 0.52674236294916
CSRNP2 12 NA 0.526770550166067
MRPS34 16 NA 0.526955934042295
TP53I13 17 NA 0.526959214899409
TBCCD1 3 NA 0.527048066032747
ENKD1 16 NA 0.527200185202946
CES3 16 NA 0.52723704330752
CHST15 10 NA 0.527329514743097
GBA 1 NA 0.527399385869641
KIAA0430 16 NA 0.527478968350768
OR52N2 11 NA 0.527520601511776
ANGPTL6 19 NA 0.527717973497161
CDRT4 17 NA 0.527784557047353
C16orf90 16 NA 0.527814479657325
OR6C4 12 NA 0.527868722856771
LINGO4 1 NA 0.527934708849669
TREX1 3 NA 0.528020290823434
DNAJC6 1 NA 0.528143698684429
RNF44 5 NA 0.528153636128688
WDR64 1 NA 0.528260768582375
REST 4 NA 0.52828601117532
FAM19A4 3 NA 0.528369154510139
PBX1 1 NA 0.528544685368027
MDM4 1 NA 0.52861472669493
AAAS 12 NA 0.528659834462525
GRSF1 4 NA 0.528702519307774
CD19 16 NA 0.528746857480575
TCTE3 6 NA 0.528806202320317
SLC25A13 7 NA 0.528808293581512
UBE2V2 8 NA 0.528957927847054
ZNF385C 17 NA 0.528988295503281
RARS 5 NA 0.52906671837703
DHX57 2 NA 0.529128146859269
BAZ1A 14 NA 0.529143596688805
ESD 13 NA 0.529144885115325
TRIM66 11 NA 0.529217404133269
TCN2 22 NA 0.529419856093441
LGALS9C 17 NA 0.529624216151373
HECW2 2 NA 0.529673540380111
PPP1R9A 7 NA 0.529694262202642
DTX3 12 NA 0.529734030537018
RHOQ 2 NA 0.529960836686668
PROS1 3 NA 0.530013652281397
ZNF24 18 NA 0.530126233224748
ACOX3 4 NA 0.530287515142221
ARHGAP17 16 NA 0.530389128221378
LACRT 12 NA 0.530525869545097
OR1E1 17 NA 0.530537225720857
SH2B1 16 NA 0.530540627090828
TPX2 20 NA 0.530595475444968
FRMD3 9 NA 0.530702378703661
CYP17A1 10 NA 0.530752884643883
SLC16A7 12 NA 0.53080507966035
TAS2R38 7 NA 0.530952733738836
GPT2 16 NA 0.530965704911145
MRGPRX3 11 NA 0.531008080591186
TTC36 11 NA 0.531208187463824
MRVI1 11 NA 0.531262416881951
NUBP2 16 NA 0.531293457231109
HEXA 15 NA 0.531464629876196
KNG1 3 NA 0.531539255191783
PKD2 4 NA 0.531556947141945
NEU2 2 NA 0.531616006759181
KIRREL2 19 NA 0.531624902927733
SKIL 3 NA 0.531800543732989
ACACB 12 NA 0.532071858868154
MC4R 18 NA 0.532113736435221
ASNS 7 NA 0.532124578600429
POP1 8 NA 0.532192653912304
PLEKHF1 19 NA 0.532230415003106
ZNF181 19 NA 0.532307673180979
PNPLA7 9 NA 0.532362036327271
VPS18 15 NA 0.532366319087101
IFIT5 10 NA 0.532402110268734
TARM1 19 NA 0.53259281416174
SETDB2 13 NA 0.532671810365211
MKL2 16 NA 0.53272977510751
RAD9A 11 NA 0.53279811216272
ZNF614 19 NA 0.532839225414644
FAM72A 1 NA 0.53298773849468
TP53AIP1 11 NA 0.533028728255226
GDF9 5 NA 0.533044170810289
NMS 2 NA 0.533061657039158
ADAT3 19 NA 0.533107848002778
PAPD7 5 NA 0.533160622187159
KLHL33 14 NA 0.533161676800691
FBP2 9 NA 0.533512938040896
ZNF264 19 NA 0.533714827494371
MACF1 1 NA 0.533793480721042
KIF14 1 NA 0.533913512045401
CBR1 21 NA 0.533944859561053
TMEM132E 17 NA 0.533947372365288
MZB1 5 NA 0.533958087304298
NEURL1 10 NA 0.53396656467419
SAMM50 22 NA 0.533966860673632
MFGE8 15 NA 0.533970066572884
AQP7 9 NA 0.534037970769722
MAP3K3 17 NA 0.534074487597433
PDIA6 2 NA 0.534083291739888
SYT9 11 NA 0.534135832102978
LYAR 4 NA 0.534239027819605
TXNDC12 1 NA 0.534303610245047
MAP3K8 10 NA 0.534378055344178
AUNIP 1 NA 0.534396210595329
ARHGDIG 16 NA 0.534438326461262
SUPT20H 13 NA 0.534460868768039
HPR 16 NA 0.534477676069357
GGT5 22 NA 0.534515379294361
DCSTAMP 8 NA 0.534558042300251
KLHL22 22 NA 0.534585250613586
GPX7 1 NA 0.534635167632658
SHMT2 12 NA 0.534722525456006
ADRA1D 20 NA 0.534791916763266
ZNRF2 7 NA 0.534862777414347
DGKZ 11 NA 0.534957275355185
PARP8 5 NA 0.535052812817632
PIAS4 19 NA 0.535165362077234
PGA4 11 NA 0.535183408636749
OCIAD2 4 NA 0.53527466661646
HMCN2 9 NA 0.535309648918248
GLYATL3 6 NA 0.535651334783447
AGXT 2 NA 0.535715637725888
CMYA5 5 NA 0.536094469076716
PLEKHN1 1 NA 0.536101300624527
ALB 4 NA 0.536149602049125
GRIK1 21 NA 0.536381291919784
C19orf38 19 NA 0.536454032908223
RCOR3 1 NA 0.536460400606414
HELZ2 20 NA 0.536473470771954
TTC19 17 NA 0.536546310632939
GBF1 10 NA 0.536547198856318
FCN3 1 NA 0.536591184423892
PAIP1 5 NA 0.536656963342133
C10orf90 10 NA 0.536659107186722
NEIL1 15 NA 0.536805808275438
CDR2 16 NA 0.536853651557733
KLHL1 13 NA 0.536867734748635
SGSM1 22 NA 0.536923602643773
DNAJA3 16 NA 0.536941749796107
PABPC3 13 NA 0.53700002093856
DUSP8 11 NA 0.537001330424578
USP43 17 NA 0.537016691059192
HSP90AA1 14 NA 0.537085856739811
SYNPR 3 NA 0.537112181770251
ATP2A2 12 NA 0.537195429589362
CYP4X1 1 NA 0.537252092655147
HOXA7 7 NA 0.537338292218873
OSBPL5 11 NA 0.537361410684795
NOS1 12 NA 0.537417627537263
BAIAP2L2 22 NA 0.537422782065581
ADH4 4 NA 0.537590778441278
TRIM16 17 NA 0.537599612516044
CHEK2 22 NA 0.537686416241334
CEP250 20 NA 0.537690590033771
ANXA11 10 NA 0.538025201703442
NOC4L 12 NA 0.538234903933639
MRGPRG 11 NA 0.53825307113866
KRTAP10-8 21 NA 0.53829453078991
CA13 8 NA 0.538356514359823
TM7SF2 11 NA 0.538750036547786
ZDHHC1 16 NA 0.538786924674072
CPXM2 10 NA 0.538917176633125
YIPF7 4 NA 0.539167740750182
PDZRN4 12 NA 0.539181732247474
C5orf51 5 NA 0.539183428022577
UBA5 3 NA 0.539211636854682
IFIT2 10 NA 0.539225130993065
RUNX3 1 NA 0.539244827244895
AP3M1 10 NA 0.539292770800879
C1orf229 1 NA 0.539356888504643
ATL2 2 NA 0.539391449730623
RAPGEF3 12 NA 0.539425112137939
MYO9A 15 NA 0.539717811816091
ANKRD63 15 NA 0.539721265435678
DOPEY1 6 NA 0.539788544062628
LYZL2 10 NA 0.539797557266555
TSKU 11 NA 0.539808602645466
IP6K3 6 NA 0.539908511946991
CCL27 9 NA 0.539979014555507
LHFP 13 NA 0.539995152971936
EPN3 17 NA 0.540016342986042
PSD4 2 NA 0.540060933327728
C6orf58 6 NA 0.540077663883961
NUDT12 5 NA 0.540189202442647
CDC14A 1 NA 0.540448546635487
HTR3B 11 NA 0.540561303218849
C4A 6 NA 0.540775361089769
ZCCHC24 10 NA 0.540882767174588
SPEM1 17 NA 0.540998001879705
NKX2-5 5 NA 0.540998001879705
LDLRAD1 1 NA 0.541188523570346
ZNF625-ZNF20 19 NA 0.54119981762169
KCNMB1 5 NA 0.541200335473538
SZT2 1 NA 0.541204074050369
REEP4 8 NA 0.541230360965294
SKA2 17 NA 0.541277274942785
FNIP1 5 NA 0.541369445258177
LIPK 10 NA 0.54145649254365
MT3 16 NA 0.541481648196518
RGS12 4 NA 0.541484869097729
FNDC3B 3 NA 0.541636899448795
CENPJ 13 NA 0.541759518583598
DDX60L 4 NA 0.541789530266438
LLGL1 17 NA 0.541799958504434
SGSH 17 NA 0.541823033335836
CHRNA10 11 NA 0.541937855999438
MMP26 11 NA 0.5420305160816
SLC22A15 1 NA 0.542034006463411
NNT 5 NA 0.542095420157779
SMARCC2 12 NA 0.542148829856619
NUCB2 11 NA 0.542346089443158
C1orf123 1 NA 0.54244347115738
NANOS2 19 NA 0.542453491849521
TRAV12-3 14 NA 0.542520679148059
ZNF101 19 NA 0.542613769428416
POLL 10 NA 0.542621107416188
C16orf45 16 NA 0.54263292184834
FIP1L1 4 NA 0.542639840376544
NIPAL2 8 NA 0.542677321921204
PNPLA8 7 NA 0.542812949927026
NSMF 9 NA 0.542924200109686
FBXL3 13 NA 0.543048488770686
SOAT1 1 NA 0.543057051744709
AGPAT2 9 NA 0.543151276247759
LRRTM2 5 NA 0.543182079977013
LNPEP 5 NA 0.543277335843317
PDSS2 6 NA 0.543317134724937
ALDH1A3 15 NA 0.543353351976273
UBAC2 13 NA 0.543409949182205
ACOT4 14 NA 0.543409949182205
ZNF358 19 NA 0.543409949182205
VAMP4 1 NA 0.543409949182205
TCFL5 20 NA 0.543409949182205
DAXX 6 NA 0.543409949182205
FAM8A1 6 NA 0.543409949182205
STK38 6 NA 0.543409949182205
NLRP4 19 NA 0.543479371060933
KRT38 17 NA 0.54349732327358
ZNHIT2 11 NA 0.543638893956546
KRTAP10-5 21 NA 0.54368100385663
IGHV5-51 14 NA 0.543715928128377
FBXO7 22 NA 0.54373889763173
FHDC1 4 NA 0.543785775127638
COG6 13 NA 0.543788061459874
LRBA 4 NA 0.543828664068021
KIR3DL2 19 NA 0.543885581412297
YIPF1 1 NA 0.543886773192185
CCDC62 12 NA 0.54405337166192
ZNF30 19 NA 0.5440639935055
RMND1 6 NA 0.544098227877794
PRKAR1A 17 NA 0.544190815286082
MKS1 17 NA 0.54419140220956
WNK2 9 NA 0.544192660180835
IDH3B 20 NA 0.544211218347266
TLE4 9 NA 0.544309101192309
TRIM36 5 NA 0.544311631033449
PRSS21 16 NA 0.544662006583003
RBCK1 20 NA 0.54472058377155
NOSTRIN 2 NA 0.544783058178567
TEFM 17 NA 0.544793199242424
C3orf22 3 NA 0.544805552288192
OR1B1 9 NA 0.544863072735183
ADRA2A 10 NA 0.544923910125637
TNFAIP6 2 NA 0.54503296755181
TMEM132C 12 NA 0.545037759793123
INVS 9 NA 0.545131875708154
UNC13A 19 NA 0.545145971609165
ZNF281 1 NA 0.545148540888391
ABAT 16 NA 0.545209750510655
CTBP2 10 NA 0.545230461052263
SEMA4C 2 NA 0.545377429016704
LRRC3C 17 NA 0.545398287955798
MRPL30 2 NA 0.545632971864065
ZNF622 5 NA 0.545642905621667
KRT78 12 NA 0.545656002112162
POLD1 19 NA 0.545700712540166
JPH3 16 NA 0.545768967363217
KSR1 17 NA 0.545891827203172
CDHR2 5 NA 0.545929292025966
CRNKL1 20 NA 0.545960216352395
SDHD 11 NA 0.546006374107129
USP44 12 NA 0.54608697076254
ADSL 22 NA 0.546100781261655
PRPF40B 12 NA 0.546205722710156
TONSL 8 NA 0.546214344002434
OR52R1 11 NA 0.54626439601956
C1orf116 1 NA 0.546315948522473
FAM81A 15 NA 0.546377691213405
ANTXR2 4 NA 0.546434200987502
LRP2 2 NA 0.54656879384106
MC3R 20 NA 0.546577984189507
FAM171B 2 NA 0.546588042440119
NUP62 19 NA 0.546598801553256
TECR 19 NA 0.546618604124066
TMEM120B 12 NA 0.546636932730814
IMMP2L 7 NA 0.546679095917981
TBCE 1 NA 0.546733465292224
PTPRR 12 NA 0.546761054153854
SCCPDH 1 NA 0.546776500515187
SCYL1 11 NA 0.546804083929967
STX17 9 NA 0.546854484572314
GPR158 10 NA 0.546966971540675
OXCT1 5 NA 0.547013201020014
CCL5 17 NA 0.547044420071153
FBXL4 6 NA 0.547087190513139
PTPRG 3 NA 0.547164669310285
CREBBP 16 NA 0.547166715419417
MYOZ2 4 NA 0.547273036427918
TRBV5-4 7 NA 0.54729142679298
SLC25A30 13 NA 0.547358844622142
KCNN1 19 NA 0.547382960961677
TFF3 21 NA 0.547397908795181
ZFYVE27 10 NA 0.547517932329914
KLHDC1 14 NA 0.547563397519352
LARP1B 4 NA 0.547661210820813
MYL4 17 NA 0.547700716772287
CACNA1S 1 NA 0.547779097927216
BRINP3 1 NA 0.547782261134276
ZWINT 10 NA 0.547820278035468
PPP1R17 7 NA 0.547872564421992
SPEF1 20 NA 0.547927833991362
SP1 12 NA 0.547998758008568
COL5A3 19 NA 0.548048132641651
RASSF9 12 NA 0.548378718075293
TNR 1 NA 0.548400423787938
OR4A47 11 NA 0.548520290997034
TOM1L1 17 NA 0.548736376979945
PPARGC1B 5 NA 0.548775888188298
C10orf10 10 NA 0.548784344244308
CABLES1 18 NA 0.548805866601114
FOXB2 9 NA 0.548844577739787
RELB 19 NA 0.548853976253652
MPHOSPH10 2 NA 0.548966632546752
TCL1A 14 NA 0.549007884145067
ITFG2 12 NA 0.549027135643178
PIH1D1 19 NA 0.549130175199402
ZBTB11 3 NA 0.549148082191264
E2F8 11 NA 0.549167883626147
GTF3C3 2 NA 0.549193869219312
CHST1 11 NA 0.549272964460771
CCDC144A 17 NA 0.549292770424737
RUFY1 5 NA 0.549381603186449
TEX10 9 NA 0.54944802064059
SOX4 6 NA 0.549448702398397
CATSPERD 19 NA 0.549530290902391
SLAIN1 13 NA 0.549610279175054
TRANK1 3 NA 0.549661936419702
TECPR1 7 NA 0.549674547798631
LZTS2 10 NA 0.549850332808989
ZSCAN21 7 NA 0.549936666306397
KDELC1 13 NA 0.549997942033877
CORO7-PAM16 16 NA 0.550177171863069
NDUFS2 1 NA 0.55032996014408
AKR1B15 7 NA 0.550368496674365
VPS33B 15 NA 0.55038766593766
ALG14 1 NA 0.550401286253106
KLC1 14 NA 0.550431412764253
ZNF226 19 NA 0.550477647362429
MARCH2 19 NA 0.550484539920004
CYP4F22 19 NA 0.55049937298345
CD4 12 NA 0.550519616055027
FAM103A1 15 NA 0.550630286249513
GTF2IRD2 7 NA 0.550683508957438
CLDN1 3 NA 0.55073539678701
CCL15-CCL14 17 NA 0.55083929438522
PCDHGA9 5 NA 0.55099794438287
BEAN1 16 NA 0.551012777393898
LGALS1 22 NA 0.551019333984224
ZNF433 19 NA 0.551092374529028
PDE9A 21 NA 0.551132027675989
PPP1R37 19 NA 0.551219892130076
CLEC4A 12 NA 0.55127094884072
C1orf198 1 NA 0.551282159539662
MISP 19 NA 0.551291872444019
LRRC8A 9 NA 0.551543032530287
DPYSL5 2 NA 0.55161947188038
OR7C1 19 NA 0.551806494659776
MALL 2 NA 0.551807326470701
SPEF2 5 NA 0.551846449762748
MED8 1 NA 0.551894461641568
LENG1 19 NA 0.551925010044052
SAMD14 17 NA 0.552286346688772
ZNF318 6 NA 0.552355167720216
KBTBD13 15 NA 0.552443676628166
ANKRD6 6 NA 0.552475419344336
APOPT1 14 NA 0.552508783590573
MOGS 2 NA 0.552642302557687
KRT82 12 NA 0.552655340234397
DTHD1 4 NA 0.552718819230034
RPL26L1 5 NA 0.552741033193466
HMGA1 6 NA 0.552785722056204
SPATA6 1 NA 0.55287579606142
CLCA4 1 NA 0.552935804059841
ANXA2 15 NA 0.552989916816764
CHRNA7 15 NA 0.552989916816764
KRTAP9-2 17 NA 0.552989916816764
FOSB 19 NA 0.552989916816764
CTNNBIP1 1 NA 0.552989916816764
EIF2B3 1 NA 0.552989916816764
MIER1 1 NA 0.552989916816764
NRSN2 20 NA 0.552989916816764
CERKL 2 NA 0.552989916816764
HOXD13 2 NA 0.552989916816764
EIF5A2 3 NA 0.552989916816764
SECTM1 17 NA 0.553033013955836
WBP2NL 22 NA 0.553071971521497
PSG2 19 NA 0.553125918144731
TIMD4 5 NA 0.55315339042622
IRX4 5 NA 0.553168170393148
TSSK2 22 NA 0.553221942767449
TAF6L 11 NA 0.553234609569359
RAD51D 17 NA 0.553346556406176
TMEM171 5 NA 0.553375041611203
GIPR 19 NA 0.55347213960684
SGPP2 2 NA 0.553615742222449
OR10K1 1 NA 0.553642511395219
MGST2 4 NA 0.553683970402422
SFT2D1 6 NA 0.55369560465308
OR51B5 11 NA 0.553738355386017
RBM44 2 NA 0.553742940775804
BDKRB2 14 NA 0.553839392968598
TXNDC15 5 NA 0.553851262069371
KLRK1 12 NA 0.553853058497148
MBTPS1 16 NA 0.553906683459794
ZDHHC14 6 NA 0.553934199969649
TTC14 3 NA 0.554024999786433
ACAA2 18 NA 0.554033115668366
DRG2 17 NA 0.554201312970058
CPD 17 NA 0.554221427866368
SLC22A17 14 NA 0.554427700386386
OSR2 8 NA 0.55443011595092
RASL10B 17 NA 0.554460715552554
EMP3 19 NA 0.554543338074611
FAM83H 8 NA 0.554579607817828
WBP1 2 NA 0.554587652014912
HS6ST3 13 NA 0.55460922151033
CENPO 2 NA 0.55466841310592
OR4M1 14 NA 0.554707203683469
UCK1 9 NA 0.554848244811957
GLOD4 17 NA 0.555049092648236
PITPNM1 11 NA 0.555121587284638
CAAP1 9 NA 0.555283894456557
PEX7 6 NA 0.555343891667605
NFKB2 10 NA 0.555349728139442
LRRC15 3 NA 0.555498340359347
SNIP1 1 NA 0.555666194744678
RAD51AP2 2 NA 0.555684888518887
NTHL1 16 NA 0.555796634880498
GGA2 16 NA 0.555800130497831
HSDL2 9 NA 0.555814320103386
TRAT1 3 NA 0.555858005545552
ERVV-2 19 NA 0.555881485301667
NRIP1 21 NA 0.55604470668495
SYNJ2 6 NA 0.556067757434109
TCF7L1 2 NA 0.556144313443784
IGSF5 21 NA 0.556152885408762
KDM6B 17 NA 0.55616557104611
CHD2 15 NA 0.556185645971113
CLDN6 16 NA 0.556249770078936
PPFIBP2 11 NA 0.55627300169129
PTPRT 20 NA 0.556332602182138
MSRB1 16 NA 0.556429983177787
HSD17B7 1 NA 0.556443652657053
MTUS1 8 NA 0.556519573330827
CDHR3 7 NA 0.556524754786548
FBXO17 19 NA 0.556659389606034
REM2 14 NA 0.556663916315604
FGFR1 8 NA 0.556669579448191
PLCL1 2 NA 0.556691950561809
CCR10 17 NA 0.556697693291356
SLCO4C1 5 NA 0.556841404619279
NES 1 NA 0.556911320171424
MCM3 6 NA 0.556969681459971
TSTA3 8 NA 0.557090656202495
GPR63 6 NA 0.557134815398673
CORO6 17 NA 0.557188668752534
TRAV2 14 NA 0.557240740827785
E2F6 2 NA 0.557262229789897
TRAC 14 NA 0.5572856334651
AUTS2 7 NA 0.557404525140778
KLK2 19 NA 0.557420059720701
MIA 19 NA 0.557438941773452
SEC23B 20 NA 0.557583551728972
